name,zip,lat,lng,mapsurl
Horrues,7060,50.6085349,4.0427256,"http://maps.google.com/maps?q=50.6085349,4.04272560000004"
Casteau (Soignies),7061,50.5159354,4.0133385,"http://maps.google.com/maps?q=50.5159354,4.013338500000032"
Naast,7062,50.5543555,4.0991332,"http://maps.google.com/maps?q=50.5543555,4.099133199999983"
Chaussée-Notre-Dame-Louvignies,7063,50.5927405,3.9983062,"http://maps.google.com/maps?q=50.5927405,3.998306200000002"
Gottignies,7070,50.49657,4.06031,"http://maps.google.com/maps?q=50.49657,4.060309999999959"
Eugies (Frameries),7080,50.39021,3.88777,"http://maps.google.com/maps?q=50.39021,3.887770000000046"
Hennuyères,7090,50.63843,4.1696,"http://maps.google.com/maps?q=50.63843,4.169599999999946"
Haine-Saint-Paul,7100,50.45313,4.19126,"http://maps.google.com/maps?q=50.45312999999999,4.191260000000057"
Boussoit,7110,50.46022,4.07783,"http://maps.google.com/maps?q=50.46022,4.077829999999949"
Croix-lez-Rouveroy,7120,50.36152,4.07692,"http://maps.google.com/maps?q=50.36152000000001,4.076919999999973"
Battignies,7130,50.41691,4.16889,"http://maps.google.com/maps?q=50.41690999999999,4.168890000000033"
Waudrez,7131,50.41332,4.14948,"http://maps.google.com/maps?q=50.41332,4.14948000000004"
Buvrinnes,7133,50.38873,4.20524,"http://maps.google.com/maps?q=50.38873,4.205240000000003"
Epinois,7134,50.40558,4.20728,"http://maps.google.com/maps?q=50.40558000000001,4.207279999999969"
Morlanwelz-Mariemont,7140,50.4523812,4.2297719,"http://maps.google.com/maps?q=50.4523812,4.22977190000006"
Carnières,7141,50.44139,4.2549,"http://maps.google.com/maps?q=50.44139,4.2549000000000206"
Godarville,7160,50.49626,4.28842,"http://maps.google.com/maps?q=50.49626,4.288419999999974"
Bellecourt,7170,50.48307,4.25438,"http://maps.google.com/maps?q=50.48307,4.254379999999969"
Seneffe,7180,50.5285674,4.2721491,"http://maps.google.com/maps?q=50.5285674,4.272149099999979"
Arquennes,7181,50.5678375,4.2748602,"http://maps.google.com/maps?q=50.5678375,4.274860200000035"
Ecaussinnes-d'Enghien,7190,50.5608812,4.1538788,"http://maps.google.com/maps?q=50.5608812,4.1538788000000295"
Ecaussinnes-Lalaing,7191,50.5700581,4.1775465,"http://maps.google.com/maps?q=50.5700581,4.177546500000062"
Boussu,7300,50.425877,3.7969506,"http://maps.google.com/maps?q=50.425877,3.7969505999999456"
Hornu,7301,50.43634,3.82627,"http://maps.google.com/maps?q=50.43633999999999,3.8262700000000223"
Bernissart,7320,50.4824696,3.6459245,"http://maps.google.com/maps?q=50.48246959999999,3.6459244999999783"
Blaton,7321,50.4992803,3.6598433,"http://maps.google.com/maps?q=50.4992803,3.659843300000034"
Pommeroeul,7322,50.4623107,3.7129612,"http://maps.google.com/maps?q=50.4623107,3.712961199999995"
Saint-Ghislain,7330,50.4490864,3.8183635,"http://maps.google.com/maps?q=50.4490864,3.818363500000032"
Baudour,7331,50.4832756,3.8377399,"http://maps.google.com/maps?q=50.4832756,3.837739899999974"
Neufmaison,7332,50.5293542,3.7936731,"http://maps.google.com/maps?q=50.52935420000001,3.793673099999978"
Tertre,7333,50.4668162,3.8118542,"http://maps.google.com/maps?q=50.4668162,3.8118541999999707"
Hautrage,7334,50.4792056,3.7659709,"http://maps.google.com/maps?q=50.4792056,3.7659708999999566"
Pâturages,7340,50.4048263,3.8383261,"http://maps.google.com/maps?q=50.4048263,3.8383261000000175"
Hainin,7350,50.4306618,3.7656597,"http://maps.google.com/maps?q=50.4306618,3.7656597000000147"
Blaugies,7370,50.372016,3.8058371,"http://maps.google.com/maps?q=50.372016,3.8058370999999624"
Baisieux,7380,50.390588,3.697523,"http://maps.google.com/maps?q=50.39058800000001,3.6975230000000465"
Audregnies,7382,50.3830616,3.7175716,"http://maps.google.com/maps?q=50.3830616,3.717571600000042"
Angre,7387,50.36839,3.69813,"http://maps.google.com/maps?q=50.36839,3.698129999999992"
Wasmuel,7390,50.4456324,3.8453838,"http://maps.google.com/maps?q=50.4456324,3.845383800000036"
Ere,7500,50.5809075,3.3683528,"http://maps.google.com/maps?q=50.5809075,3.368352800000025"
Orcq,7501,50.6028664,3.3473905,"http://maps.google.com/maps?q=50.6028664,3.3473904999999604"
Esplechin,7502,50.5736959,3.3039872,"http://maps.google.com/maps?q=50.5736959,3.3039871999999377"
Froyennes,7503,50.6229047,3.3471214,"http://maps.google.com/maps?q=50.6229047,3.347121399999992"
Froidmont,7504,50.5784046,3.3280009,"http://maps.google.com/maps?q=50.5784046,3.3280009000000064"
Willemeau,7506,50.573464,3.3491191,"http://maps.google.com/maps?q=50.573464,3.3491191000000526"
Ramegnies-Chin,7520,50.651422,3.3369103,"http://maps.google.com/maps?q=50.651422,3.3369102999999996"
Chercq,7521,50.589481,3.4220483,"http://maps.google.com/maps?q=50.589481,3.4220483000000286"
Blandain,7522,50.6250532,3.3037827,"http://maps.google.com/maps?q=50.6250532,3.303782700000056"
Gaurain-Ramecroix (Tournai),7530,50.5938686,3.4892888,"http://maps.google.com/maps?q=50.5938686,3.4892887999999402"
Havinnes,7531,50.6157317,3.463517,"http://maps.google.com/maps?q=50.6157317,3.4635170000000244"
Beclers,7532,50.6209471,3.5046928,"http://maps.google.com/maps?q=50.6209471,3.5046927999999298"
Thimougies,7533,50.6345381,3.5096897,"http://maps.google.com/maps?q=50.6345381,3.509689699999967"
Barry,7534,50.5848568,3.5416068,"http://maps.google.com/maps?q=50.5848568,3.541606799999954"
Vaulx (Tournai),7536,50.5903852,3.4334752,"http://maps.google.com/maps?q=50.5903852,3.4334751999999753"
Vezon,7538,50.5719086,3.5002803,"http://maps.google.com/maps?q=50.5719086,3.500280299999986"
Kain,7540,50.6379973,3.3788194,"http://maps.google.com/maps?q=50.63799729999999,3.3788193999999976"
Mont-Saint-Aubert,7542,50.6548281,3.4040353,"http://maps.google.com/maps?q=50.6548281,3.4040353000000323"
Mourcourt,7543,50.6531232,3.4442619,"http://maps.google.com/maps?q=50.6531232,3.444261900000015"
Warchin,7548,50.6103448,3.4233289,"http://maps.google.com/maps?q=50.6103448,3.4233289000000013"
Péruwelz,7600,50.5149368,3.6013594,"http://maps.google.com/maps?q=50.5149368,3.6013593999999785"
Roucourt,7601,50.5291691,3.5871404,"http://maps.google.com/maps?q=50.5291691,3.587140399999953"
Bury,7602,50.5424563,3.5934527,"http://maps.google.com/maps?q=50.5424563,3.5934526999999434"
Bon-Secours,7603,50.4974738,3.6073123,"http://maps.google.com/maps?q=50.4974738,3.6073122999999896"
Baugnies,7604,50.5615397,3.5517755,"http://maps.google.com/maps?q=50.5615397,3.5517754999999624"
Wiers,7608,50.5083673,3.5327736,"http://maps.google.com/maps?q=50.5083673,3.5327736000000414"
Rumes,7610,50.554887,3.3022239,"http://maps.google.com/maps?q=50.554887,3.3022238999999445"
La Glanerie,7611,50.532325,3.305943,"http://maps.google.com/maps?q=50.532325,3.3059430000000702"
Taintignies,7618,50.5467427,3.3403627,"http://maps.google.com/maps?q=50.5467427,3.3403627000000142"
Bléharies,7620,50.513041,3.4148305,"http://maps.google.com/maps?q=50.513041,3.4148304999999937"
Lesdain,7621,50.5204844,3.3892118,"http://maps.google.com/maps?q=50.5204844,3.389211799999998"
Laplaigne,7622,50.5207793,3.4469774,"http://maps.google.com/maps?q=50.5207793,3.446977400000037"
Rongy,7623,50.5084038,3.3911678,"http://maps.google.com/maps?q=50.5084038,3.3911677999999483"
Howardries,7624,50.506075,3.3557201,"http://maps.google.com/maps?q=50.506075,3.355720099999985"
Maubray,7640,50.5314797,3.495748,"http://maps.google.com/maps?q=50.5314797,3.4957480000000487"
Bruyelle,7641,50.5573826,3.4276343,"http://maps.google.com/maps?q=50.5573826,3.4276343000000224"
Calonne,7642,50.5780363,3.4365062,"http://maps.google.com/maps?q=50.5780363,3.43650619999994"
Fontenoy,7643,50.567749,3.4736321,"http://maps.google.com/maps?q=50.567749,3.4736321000000316"
Luingne,7700,50.738441,3.2337149,"http://maps.google.com/maps?q=50.738441,3.2337148999999954"
Dottenijs,7711,50.7281602,3.3048918,"http://maps.google.com/maps?q=50.7281602,3.3048917999999503"
Herseaux,7712,50.722568,3.2326156,"http://maps.google.com/maps?q=50.722568,3.232615600000031"
Bailleul,7730,50.6697693,3.3186808,"http://maps.google.com/maps?q=50.6697693,3.3186808000000383"
Warcoing,7740,50.7043825,3.3439836,"http://maps.google.com/maps?q=50.7043825,3.3439836000000014"
Hérinnes-lez-Pecq,7742,50.701341,3.3633472,"http://maps.google.com/maps?q=50.701341,3.363347200000021"
Esquelmes,7743,50.6656092,3.3479165,"http://maps.google.com/maps?q=50.6656092,3.3479164999999966"
Amougies,7750,50.74428,3.5068355,"http://maps.google.com/maps?q=50.74428,3.5068354999999656"
Escanaffles,7760,50.756936,3.445065,"http://maps.google.com/maps?q=50.756936,3.4450649999999996"
Comines,7780,50.7687459,2.9997061,"http://maps.google.com/maps?q=50.76874590000001,2.999706100000026"
Houthem (Comines),7781,50.7867816,2.9641654,"http://maps.google.com/maps?q=50.7867816,2.964165399999956"
Ploegsteert,7782,50.7323288,2.8733669,"http://maps.google.com/maps?q=50.7323288,2.8733669000000646"
Bizet,7783,50.703152,2.8975904,"http://maps.google.com/maps?q=50.703152,2.897590400000013"
Bas-Warneton,7784,50.7591263,2.9610169,"http://maps.google.com/maps?q=50.75912630000001,2.961016900000004"
Lanquesaint,7800,50.6532856,3.8065319,"http://maps.google.com/maps?q=50.6532856,3.8065318999999818"
Irchonwelz,7801,50.6179756,3.7590505,"http://maps.google.com/maps?q=50.6179756,3.7590505000000576"
Ormeignies,7802,50.5946299,3.7510985,"http://maps.google.com/maps?q=50.5946299,3.751098500000012"
Bouvignies,7803,50.6467287,3.7664662,"http://maps.google.com/maps?q=50.6467287,3.766466199999968"
Ostiches,7804,50.678456,3.7590705,"http://maps.google.com/maps?q=50.678456,3.759070500000007"
Maffle,7810,50.6169973,3.8057979,"http://maps.google.com/maps?q=50.61699729999999,3.805797900000016"
Arbre (Ht.),7811,50.6124045,3.8165211,"http://maps.google.com/maps?q=50.6124045,3.8165211000000454"
Houtaing,7812,50.6405033,3.679122,"http://maps.google.com/maps?q=50.64050330000001,3.6791220000000067"
Ghislenghien,7822,50.6565066,3.8774062,"http://maps.google.com/maps?q=50.6565066,3.877406199999996"
Gibecq,7823,50.6383168,3.887925,"http://maps.google.com/maps?q=50.63831680000001,3.8879249999999956"
Bassilly,7830,50.6767826,3.9336848,"http://maps.google.com/maps?q=50.6767826,3.9336848000000373"
Lettelingen,7850,50.6913651,4.0829937,"http://maps.google.com/maps?q=50.6913651,4.0829936999999745"
Lessines,7860,50.7047124,3.8348594,"http://maps.google.com/maps?q=50.7047124,3.8348594000000276"
Papignies,7861,50.6863766,3.8165855,"http://maps.google.com/maps?q=50.6863766,3.8165854999999738"
Ogy,7862,50.7207024,3.7806795,"http://maps.google.com/maps?q=50.7207024,3.7806795000000193"
Ghoy,7863,50.7298753,3.8103491,"http://maps.google.com/maps?q=50.7298753,3.8103490999999394"
Deux-Acren,7864,50.7289132,3.8540312,"http://maps.google.com/maps?q=50.7289132,3.8540312000000085"
Bois-de-Lessines,7866,50.6968993,3.8881698,"http://maps.google.com/maps?q=50.6968993,3.888169800000014"
Bauffe,7870,50.56992,3.8531354,"http://maps.google.com/maps?q=50.56992,3.853135400000042"
Flobecq,7880,50.7367,3.73852,"http://maps.google.com/maps?q=50.7367,3.738519999999994"
Lahamaide,7890,50.6949026,3.724979,"http://maps.google.com/maps?q=50.6949026,3.724978999999962"
Grandmetz,7900,50.6230881,3.6310729,"http://maps.google.com/maps?q=50.6230881,3.6310728999999355"
Thieulain,7901,50.6179227,3.6051759,"http://maps.google.com/maps?q=50.6179227,3.6051758999999493"
Blicquy,7903,50.5871723,3.6916495,"http://maps.google.com/maps?q=50.58717230000001,3.6916495000000396"
Pipaix,7904,50.5836922,3.5787649,"http://maps.google.com/maps?q=50.58369219999999,3.57876490000001"
Gallaix,7906,50.6053041,3.5739204,"http://maps.google.com/maps?q=50.6053041,3.57392040000002"
Anvaing,7910,50.6827667,3.5610313,"http://maps.google.com/maps?q=50.68276669999999,3.561031299999968"
Buissenal,7911,50.6642045,3.6557135,"http://maps.google.com/maps?q=50.6642045,3.655713500000047"
Dergneau,7912,50.7132742,3.5689855,"http://maps.google.com/maps?q=50.7132742,3.5689855000000534"
Cambron-Casteau,7940,50.5890218,3.8801355,"http://maps.google.com/maps?q=50.5890218,3.8801355000000513"
Attre,7941,50.6067064,3.8384917,"http://maps.google.com/maps?q=50.6067064,3.838491699999963"
Mévergnies-lez-Lens,7942,50.60734,3.8525209,"http://maps.google.com/maps?q=50.60734000000001,3.852520899999945"
Gages,7943,50.606841,3.8905197,"http://maps.google.com/maps?q=50.606841,3.890519700000027"
Grosage,7950,50.54469,3.75643,"http://maps.google.com/maps?q=50.54469,3.756430000000023"
Tongre-Notre-Dame,7951,50.5814329,3.7755504,"http://maps.google.com/maps?q=50.5814329,3.775550399999929"
Beloeil,7970,50.5317621,3.7256357,"http://maps.google.com/maps?q=50.53176209999999,3.725635699999998"
Basècles,7971,50.5259119,3.6488934,"http://maps.google.com/maps?q=50.5259119,3.64889340000002"
Aubechies,7972,50.5724436,3.6814062,"http://maps.google.com/maps?q=50.5724436,3.6814061999999694"
Grandglise,7973,50.505325,3.6942392,"http://maps.google.com/maps?q=50.505325,3.69423919999997"
Koolkerke,8000,51.2403327,3.248109,"http://maps.google.com/maps?q=51.2403327,3.2481089999999995"
Hertsberge,8020,51.1053969,3.2730671,"http://maps.google.com/maps?q=51.1053969,3.2730670999999347"
Sint-Andries,8200,51.1972024,3.1794755,"http://maps.google.com/maps?q=51.1972024,3.179475499999967"
Loppem,8210,51.1559088,3.1959225,"http://maps.google.com/maps?q=51.1559088,3.1959225000000515"
Aartrijke,8211,51.1191688,3.0900794,"http://maps.google.com/maps?q=51.1191688,3.090079400000036"
Knokke,8300,51.3467066,3.2893221,"http://maps.google.com/maps?q=51.3467066,3.2893220999999357"
Heist-aan-Zee,8301,51.3403638,3.2400417,"http://maps.google.com/maps?q=51.3403638,3.240041700000006"
Assebroek,8310,51.2020234,3.2550607,"http://maps.google.com/maps?q=51.20202339999999,3.255060700000058"
Hoeke,8340,51.2916219,3.336729,"http://maps.google.com/maps?q=51.2916219,3.336728999999991"
Uitkerke,8370,51.3033,3.1429,"http://maps.google.com/maps?q=51.30330000000001,3.142900000000054"
Houtave,8377,51.2359799,3.1104678,"http://maps.google.com/maps?q=51.2359799,3.1104678000000376"
Dudzele,8380,51.2736603,3.2247366,"http://maps.google.com/maps?q=51.2736603,3.2247366000000284"
Stene,8400,51.2244157,2.9089685,"http://maps.google.com/maps?q=51.22441569999999,2.9089685000000145"
Klemskerke,8420,51.2433832,3.0229766,"http://maps.google.com/maps?q=51.2433832,3.0229765999999927"
Vlissegem,8421,51.2598471,3.0638644,"http://maps.google.com/maps?q=51.25984709999999,3.0638644000000568"
Middelkerke,8430,51.1798869,2.8060231,"http://maps.google.com/maps?q=51.1798869,2.8060230999999476"
Wilskerke,8431,51.1796383,2.825943,"http://maps.google.com/maps?q=51.1796383,2.825943000000052"
Leffinge,8432,51.17567,2.87711,"http://maps.google.com/maps?q=51.17567,2.877110000000016"
Mannekensvere,8433,51.1259337,2.8181826,"http://maps.google.com/maps?q=51.1259337,2.8181826"
Lombardsijde,8434,51.1478198,2.7565537,"http://maps.google.com/maps?q=51.1478198,2.7565537000000404"
Bredene,8450,51.2345888,2.9728091,"http://maps.google.com/maps?q=51.2345888,2.9728090999999495"
Ettelgem,8460,51.1795852,3.0302382,"http://maps.google.com/maps?q=51.1795852,3.0302381999999852"
Moere,8470,51.1225897,2.9559016,"http://maps.google.com/maps?q=51.1225897,2.955901600000061"
Bekegem,8480,51.1597289,3.0453899,"http://maps.google.com/maps?q=51.1597289,3.045389900000032"
Snellegem,8490,51.1690484,3.1230877,"http://maps.google.com/maps?q=51.1690484,3.123087700000042"
Kortrijk,8500,50.8194894,3.2577076,"http://maps.google.com/maps?q=50.81948939999999,3.2577076000000034"
Bissegem,8501,50.8241103,3.2280954,"http://maps.google.com/maps?q=50.82411030000001,3.2280954000000293"
Bellegem,8510,50.776603,3.2784441,"http://maps.google.com/maps?q=50.77660299999999,3.2784441000000015"
Aalbeke,8511,50.7784023,3.2299377,"http://maps.google.com/maps?q=50.7784023,3.2299376999999367"
Kuurne,8520,50.85397,3.287,"http://maps.google.com/maps?q=50.85397,3.2870000000000346"
Harelbeke,8530,50.8455798,3.3121073,"http://maps.google.com/maps?q=50.8455798,3.3121072999999797"
Bavikhove,8531,50.8754986,3.3112054,"http://maps.google.com/maps?q=50.8754986,3.3112054000000626"
Deerlijk,8540,50.85098,3.353722,"http://maps.google.com/maps?q=50.85098,3.3537220000000616"
Zwevegem,8550,50.8080392,3.3505258,"http://maps.google.com/maps?q=50.8080392,3.350525800000014"
Heestert,8551,50.7826441,3.410366,"http://maps.google.com/maps?q=50.7826441,3.4103660000000673"
Moen,8552,50.7699733,3.3974267,"http://maps.google.com/maps?q=50.7699733,3.3974266999999827"
Otegem,8553,50.8081889,3.4239803,"http://maps.google.com/maps?q=50.8081889,3.4239803000000393"
Sint-Denijs,8554,50.7530651,3.3653137,"http://maps.google.com/maps?q=50.7530651,3.3653137000000015"
Gullegem,8560,50.8447689,3.1989718,"http://maps.google.com/maps?q=50.8447689,3.198971799999981"
Gijzelbrechtegem,8570,50.8285391,3.5058127,"http://maps.google.com/maps?q=50.8285391,3.5058126999999786"
Kaster,8572,50.8131679,3.4938322,"http://maps.google.com/maps?q=50.8131679,3.4938322000000426"
Tiegem,8573,50.8086089,3.4752664,"http://maps.google.com/maps?q=50.8086089,3.4752664000000095"
Avelgem,8580,50.7790895,3.4511795,"http://maps.google.com/maps?q=50.7790895,3.4511794999999665"
Kerkhove,8581,50.7983592,3.5006455,"http://maps.google.com/maps?q=50.7983592,3.5006455000000187"
Outrijve,8582,50.7560066,3.4292885,"http://maps.google.com/maps?q=50.7560066,3.429288499999984"
Bossuit,8583,50.7481174,3.4072881,"http://maps.google.com/maps?q=50.7481174,3.4072880999999597"
Espierres,8587,50.7184934,3.35537,"http://maps.google.com/maps?q=50.7184934,3.3553699999999935"
Beerst,8600,51.0589145,2.8868758,"http://maps.google.com/maps?q=51.0589145,2.8868757999999843"
Handzame,8610,51.025671,3.0031283,"http://maps.google.com/maps?q=51.025671,3.0031283000000712"
Ramskapelle (Nieuwpoort),8620,51.1095483,2.7620106,"http://maps.google.com/maps?q=51.1095483,2.7620105999999396"
Avekapelle,8630,51.0663475,2.7329511,"http://maps.google.com/maps?q=51.0663475,2.7329511000000366"
Oostvleteren,8640,50.9318028,2.7367963,"http://maps.google.com/maps?q=50.9318028,2.7367963000000373"
Lo,8647,50.9806703,2.7489727,"http://maps.google.com/maps?q=50.9806703,2.7489726999999675"
Klerken,8650,50.9980304,2.9041727,"http://maps.google.com/maps?q=50.9980304,2.9041727000000037"
Adinkerke,8660,51.0751267,2.6034114,"http://maps.google.com/maps?q=51.0751267,2.6034114000000272"
Oostduinkerke,8670,51.1158173,2.6824907,"http://maps.google.com/maps?q=51.1158173,2.6824907000000167"
Bovekerke,8680,51.0544659,2.9627034,"http://maps.google.com/maps?q=51.0544659,2.9627034000000094"
Hoogstade,8690,50.9795594,2.6916569,"http://maps.google.com/maps?q=50.9795594,2.691656899999998"
Beveren-aan-den-Ijzer,8691,51.0301989,2.7301883,"http://maps.google.com/maps?q=51.03019889999999,2.730188300000009"
Aarsele,8700,50.9969343,3.4224989,"http://maps.google.com/maps?q=50.99693430000001,3.422498899999937"
Ooigem,8710,50.8933706,3.3365046,"http://maps.google.com/maps?q=50.8933706,3.336504600000012"
Markegem,8720,50.9458591,3.4026412,"http://maps.google.com/maps?q=50.9458591,3.402641200000062"
Oedelem,8730,51.1685563,3.3397246,"http://maps.google.com/maps?q=51.1685563,3.339724599999954"
Egem,8740,51.0148444,3.2590301,"http://maps.google.com/maps?q=51.0148444,3.259030100000018"
Zwevezele,8750,51.03609,3.21047,"http://maps.google.com/maps?q=51.03608999999999,3.2104699999999866"
Ruiselede,8755,51.0413098,3.3970513,"http://maps.google.com/maps?q=51.0413098,3.39705129999993"
Meulebeke,8760,50.9497222,3.2869444,"http://maps.google.com/maps?q=50.9497222,3.2869444000000385"
Ingelmunster,8770,50.92325,3.26284,"http://maps.google.com/maps?q=50.92325,3.262839999999983"
Oostrozebeke,8780,50.9201615,3.3345851,"http://maps.google.com/maps?q=50.92016150000001,3.3345851000000266"
Waregem,8790,50.8869521,3.4231317,"http://maps.google.com/maps?q=50.88695209999999,3.423131699999999"
Beveren (Leie),8791,50.830709,3.2158445,"http://maps.google.com/maps?q=50.830709,3.215844500000003"
Desselgem,8792,50.8868997,3.3494059,"http://maps.google.com/maps?q=50.8868997,3.349405899999965"
Sint-Eloois-Vijve,8793,50.9034885,3.4098713,"http://maps.google.com/maps?q=50.90348849999999,3.4098712999999634"
Beveren (Roeselare),8800,50.9685498,3.1443098,"http://maps.google.com/maps?q=50.9685498,3.1443097999999736"
Lichtervelde,8810,51.0277074,3.1439095,"http://maps.google.com/maps?q=51.0277074,3.1439095000000634"
Torhout,8820,51.064451,3.098174,"http://maps.google.com/maps?q=51.064451,3.098173999999972"
Gits,8830,50.9970116,3.0999918,"http://maps.google.com/maps?q=50.9970116,3.099991799999998"
Oostnieuwkerke,8840,50.9423778,3.0642828,"http://maps.google.com/maps?q=50.9423778,3.064282800000001"
Ardooie,8850,50.979065,3.1988027,"http://maps.google.com/maps?q=50.979065,3.1988026999999875"
Koolskamp,8851,51.0019392,3.2117867,"http://maps.google.com/maps?q=51.0019392,3.211786699999948"
Lendelede,8860,50.8858333,3.2372222,"http://maps.google.com/maps?q=50.88583329999999,3.2372222000000193"
Emelgem,8870,50.9271506,3.2178679,"http://maps.google.com/maps?q=50.9271506,3.2178678999999875"
Rollegem-Kapelle,8880,50.8682853,3.1449509,"http://maps.google.com/maps?q=50.8682853,3.144950900000026"
Dadizele,8890,50.8516407,3.0944555,"http://maps.google.com/maps?q=50.8516407,3.094455499999981"
Brielen,8900,50.867386,2.8501053,"http://maps.google.com/maps?q=50.867386,2.8501052999999956"
Hollebeke,8902,50.8053761,2.9371958,"http://maps.google.com/maps?q=50.8053761,2.9371958000000404"
Boezinge,8904,50.8967457,2.8547932,"http://maps.google.com/maps?q=50.8967457,2.8547932000000174"
Elverdinge,8906,50.8858801,2.817508,"http://maps.google.com/maps?q=50.88588009999999,2.8175079999999753"
Vlamertinge,8908,50.8536639,2.8243473,"http://maps.google.com/maps?q=50.8536639,2.8243472999999994"
Bikschote,8920,50.9258047,2.8646858,"http://maps.google.com/maps?q=50.9258047,2.864685799999961"
Lauwe,8930,50.7946478,3.1849946,"http://maps.google.com/maps?q=50.7946478,3.184994599999982"
Geluwe,8940,50.8099859,3.0767048,"http://maps.google.com/maps?q=50.8099859,3.076704800000016"
Nieuwkerke,8950,50.7460655,2.8252871,"http://maps.google.com/maps?q=50.7460655,2.8252870999999686"
Dranouter,8951,50.7659194,2.7829724,"http://maps.google.com/maps?q=50.76591939999999,2.7829724000000624"
Wulvergem,8952,50.7601685,2.8524263,"http://maps.google.com/maps?q=50.7601685,2.8524262999999337"
Wijtschate,8953,50.7858578,2.8831131,"http://maps.google.com/maps?q=50.7858578,2.883113099999946"
Westouter,8954,50.7971484,2.7464372,"http://maps.google.com/maps?q=50.7971484,2.7464371999999457"
Kemmel,8956,50.7832795,2.8286179,"http://maps.google.com/maps?q=50.7832795,2.82861790000004"
Mesen,8957,50.764271,2.896138,"http://maps.google.com/maps?q=50.764271,2.8961380000000645"
Loker,8958,50.7817391,2.7721461,"http://maps.google.com/maps?q=50.7817391,2.7721460999999863"
Reningelst,8970,50.8170545,2.7634047,"http://maps.google.com/maps?q=50.8170545,2.7634047000000237"
Krombeke,8972,50.9148551,2.6885943,"http://maps.google.com/maps?q=50.9148551,2.688594299999977"
Watou,8978,50.8588172,2.6206457,"http://maps.google.com/maps?q=50.8588172,2.6206457000000682"
Beselare,8980,50.84788,3.024675,"http://maps.google.com/maps?q=50.84788,3.024675000000002"
Gent,9000,51.0678307,3.7290914,"http://maps.google.com/maps?q=51.06783069999999,3.7290914000000157"
Mariakerke (Gent),9030,51.0736204,3.680642,"http://maps.google.com/maps?q=51.0736204,3.6806420000000344"
Drongen,9031,51.0509087,3.6500631,"http://maps.google.com/maps?q=51.0509087,3.650063100000011"
Wondelgem,9032,51.0905009,3.7160657,"http://maps.google.com/maps?q=51.09050089999999,3.7160656999999446"
Sint-Amandsberg (Gent),9040,51.0593304,3.7509905,"http://maps.google.com/maps?q=51.0593304,3.7509904999999435"
Oostakker,9041,51.099713,3.7642304,"http://maps.google.com/maps?q=51.09971299999999,3.764230399999974"
Desteldonk,9042,51.1220868,3.7825691,"http://maps.google.com/maps?q=51.1220868,3.782569100000046"
Gentbrugge,9050,51.0342951,3.7640148,"http://maps.google.com/maps?q=51.03429509999999,3.764014800000041"
Afsnee,9051,51.0305603,3.6661568,"http://maps.google.com/maps?q=51.0305603,3.6661567999999534"
Zwijnaarde,9052,50.9998062,3.7106183,"http://maps.google.com/maps?q=50.99980619999999,3.7106182999999646"
Zelzate,9060,51.1982678,3.8124066,"http://maps.google.com/maps?q=51.1982678,3.812406600000031"
Heusden (O.-Vl.),9070,51.02735,3.80398,"http://maps.google.com/maps?q=51.02735,3.803980000000024"
Beervelde,9080,51.0800983,3.8805757,"http://maps.google.com/maps?q=51.0800983,3.8805757000000085"
Gontrode,9090,50.9834948,3.7972911,"http://maps.google.com/maps?q=50.9834948,3.7972910999999385"
Nieuwkerken-Waas,9100,51.1935108,4.1775401,"http://maps.google.com/maps?q=51.1935108,4.177540099999987"
Belsele (Sint-Niklaas),9111,51.1428369,4.0861828,"http://maps.google.com/maps?q=51.1428369,4.0861827999999605"
Sinaai-Waas,9112,51.1563307,4.0444238,"http://maps.google.com/maps?q=51.1563307,4.044423800000004"
Haasdonk,9120,51.1810333,4.2378789,"http://maps.google.com/maps?q=51.1810333,4.2378788999999415"
Doel,9130,51.3105976,4.2649749,"http://maps.google.com/maps?q=51.31059759999999,4.26497489999997"
Elversele,9140,51.1145439,4.1433446,"http://maps.google.com/maps?q=51.1145439,4.143344599999978"
Bazel,9150,51.147512,4.2983585,"http://maps.google.com/maps?q=51.147512,4.298358499999949"
Daknam,9160,51.1278368,3.987354,"http://maps.google.com/maps?q=51.1278368,3.987353999999982"
De Klinge,9170,51.25,4.0833333,"http://maps.google.com/maps?q=51.25,4.083333300000049"
Moerbeke-Waas,9180,51.173409,3.94401,"http://maps.google.com/maps?q=51.173409,3.9440099999999347"
Wachtebeke,9185,51.17095,3.86055,"http://maps.google.com/maps?q=51.17095,3.8605499999999893"
Kemzeke,9190,51.2062441,4.0756996,"http://maps.google.com/maps?q=51.2062441,4.075699600000007"
Appels,9200,51.0293011,4.0541409,"http://maps.google.com/maps?q=51.0293011,4.054140899999993"
Moerzeke,9220,51.0666518,4.1557302,"http://maps.google.com/maps?q=51.0666518,4.155730199999994"
Massemen,9230,50.9808891,3.8734909,"http://maps.google.com/maps?q=50.9808891,3.873490899999979"
Zele,9240,51.0700765,4.0403498,"http://maps.google.com/maps?q=51.0700765,4.040349800000058"
Waasmunster,9250,51.1097222,4.0844444,"http://maps.google.com/maps?q=51.1097222,4.0844443999999385"
Opdorp,9255,51.02806,4.21918,"http://maps.google.com/maps?q=51.02806,4.219180000000051"
Schellebelle,9260,51.0115409,3.9288305,"http://maps.google.com/maps?q=51.0115409,3.9288305000000037"
Kalken,9270,51.0383253,3.9183591,"http://maps.google.com/maps?q=51.0383253,3.918359099999975"
